Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 10     15 GMPE-LS  ManEst      1       0          D2A       69.95    255.00       47.05            1
 10     16 GMPE-LS  ManEst      1       0          D1B       67.03    255.00       44.13            1
 10     17 GMPE-LS  ManEst      1       0          D1A       70.29    280.00       47.39            1
 10     18 GMPE-LS  ManEst      1       0          D2B       69.25    320.00       46.35            1
 10     19 GMPE-LS  ManEst      1       0          D2A       70.31    255.00       47.42            1
 10     20 GMPE-LS  ManEst      1       0          D1A       69.04    235.00       46.15            1
 10     21 GMPE-LS  ManEst      1       0          D2A       70.94    230.00       48.05            1
 10     22 GMPE-LS  ManEst      1       0          D1A       65.07    275.00       42.18            1
 10     23 GMPE-LS  ManEst      1       0          D1A       64.87    275.00       41.97            1
 10     24 GMPE-LS  ManEst      1       0          D1A       69.88    245.00       46.99            1
 10     25 GMPE-LS  ManEst      1       0          D1B       66.40    290.00       43.50            1
 10     26 GMPE-LS  ManEst      1       0          D2A       66.24    265.00       43.35            1
 10     27 GMPE-LS  ManEst      1       0          D1B       69.75    335.00       46.86            1
 10     28 GMPE-LS  ManEst      1       0          D1A       71.56    330.00       48.66            1
 10     29 GMPE-LS  ManEst      1       0          D2B       70.71    265.00       47.81            1
 10     30 GMPE-LS  ManEst      1       0          D2B       67.27    235.00       44.38            1
 10     31 GMPE-LS  ManEst      1       0          D2B       63.44    295.00       40.55            1
 10     32 GMPE-LS  ManEst      1       0          D2B       61.83    270.00       38.94            1
 10     33 GMPE-LS  ManEst      2       0          D2B       71.04    310.00       48.40            1
 10     34 GMPE-LS  ManEst      2       0          D2A       71.69    300.00       49.05            1
 10     35 GMPE-LS  ManEst      2       0          D1B       72.73    300.00       50.09            1
 10     36 GMPE-LS  ManEst      2       0          D1B       69.65    225.00       47.00            1
 10     37 GMPE-LS  ManEst      2       0          D2B       67.17    310.00       44.53            1
 10     38 GMPE-LS  ManEst      2       0          D2A       71.84    265.00       49.20            1
 10     39 GMPE-LS  ManEst      2       0          D1B       70.01    230.00       47.37            1
 10     40 GMPE-LS  ManEst      2       0          D2B       69.75    370.00       47.10            1
 10     41 GMPE-LS  ManEst      2       0          D1B       69.19    300.00       46.55            1
 10     42 GMPE-LS  ManEst      2       0          D1B       66.15    250.00       43.51            1
 10     43 GMPE-LS  ManEst      2       0          D1A       70.08    270.00       47.43            1
 10     44 GMPE-LS  ManEst      2       0          D2B       69.91    575.00       47.26            1
 10     45 GMPE-LS  ManEst      2       0          D2A       67.45    185.00       44.80            1
 10     46 GMPE-LS  ManEst      2       0          D1A       71.80    220.00       49.15            1
 10     47 GMPE-LS  ManEst      2       0          D2A       69.65    205.00       47.00            1
 10     48 GMPE-LS  ManEst      2       0          D2A       71.68    280.00       49.03            1
 10     49 GMPE-LS  ManEst      2       3          D2A       68.62    180.00       45.97            1
 10     50 GMPE-LS  ManEst      2       3          D1B       72.86    220.00       50.21            1
 10     51 GMPE-LS  ManEst      2       4          D2B       69.97    275.00       47.33            1
 10     52 GMPE-LS  ManEst      2       4          D2A       68.66    290.00       46.01            1
 10     53 GMPE-LS  ManEst      2       4          D1A       72.29    220.00       49.64            1
 10     54 GMPE-LS  ManEst      2       4          D1A       70.99    240.00       48.34            1
 10     55 GMPE-LS  ManEst      2       4          D1B       70.76    280.00       48.11            1
 10     56 GMPE-LS  ManEst      2       4          D2A       67.43    240.00       44.79            1
 10     57 GMPE-LS  ManEst      2       4          D2B       69.67    235.00       47.02            1
 10     58 GMPE-LS  ManEst      2       4          D1A       66.95    260.00       44.30            1
 10     59 GMPE-LS  ManEst      2       4          D2B       68.18    350.00       45.54            1
 10     60 GMPE-LS  ManEst      2       4          D1A       70.08    220.00       47.44            1
 10     61 GMPE-LS  ManEst      2       4          D1A       73.49    310.00       50.84            1
 10     62 GMPE-LS  ManEst      2       4          D1A       68.58    255.00       45.94            1
 10     63 GMPE-LS  ManEst      2       4          D1B       71.71    245.00       49.06            1
 10     64 GMPE-LS  ManEst      2       4          D2B       69.15    230.00       46.51            1
 10     65 GMPE-LS  ManEst      3       5          D1A       65.53    195.00       42.95            1
 10     66 GMPE-LS  ManEst      3       6          D1B       63.18    240.00       40.60            1
 10     67 GMPE-LS  ManEst      3       6          D2B       61.73    285.00       39.15            1
 10     68 GMPE-LS  ManEst      3       6          D1B       60.52    350.00       37.94            1
 10     69 GMPE-LS  ManEst      3       6          D1B       58.03    405.00       35.45            1
 10     70 GMPE-LS  ManEst      3       6          D2B       56.07    350.00       33.49            1
 10     71 GMPE-LS  ManEst      3       6          D2B       59.69    305.00       37.11            0
 10     72 GMPE-LS  ManEst      3       6          D2B       63.02    235.00       40.44            1
 10     73 GMPE-LS  ManEst      3       6          D2B       63.79    275.00       41.21            1
 10     74 GMPE-LS  ManEst      3       6          D1A       66.29    265.00       43.71            1
 10     75 GMPE-LS  ManEst      3       6          D2A       61.15    210.00       38.57            1
 10     76 GMPE-LS  ManEst      3       6          D1A       63.22    245.00       40.64            1
 10     77 GMPE-LS  ManEst      3       6          D2A       59.77    225.00       37.19            1
 10     78 GMPE-LS  ManEst      3       6          D2B       64.44    240.00       41.86            1
 10     79 GMPE-LS  ManEst      3       6          D2A       64.37    230.00       41.79            1
 10     80 GMPE-LS  ManEst      3       6          D1B       62.62    225.00       40.04            1
 10     81 GMPE-LS  ManEst      3       6          D1A       63.65    265.00       41.07            1
 10     82 GMPE-LS  ManEst      3       6          D1A       68.76    275.00       46.18            1
 10     83 GMPE-LS  ManEst      3       6          D2A       59.12    230.00       36.54            1
 10     84 GMPE-LS  ManEst      3       6          D2A       61.57    300.00       38.99            1
 10     85 GMPE-LS  ManEst      3       6          D2B       62.00    270.00       39.42            1
 10     86 GMPE-LS  ManEst      3       6          D1B       59.91    280.00       37.33            1
 10     87 GMPE-LS  ManEst      3       6          D1B       60.76    510.00       38.18            1
 10     88 GMPE-LS  ManEst      3       8          D2A       62.68    310.00       40.10            1
 10     89 GMPE-LS  ManEst      3       8          D1A       62.77    220.00       40.19            1
 10     90 GMPE-LS  ManEst      3       8          D1A       64.41    240.00       41.83            1
 10     91 GMPE-LS  ManEst      3       8          D2A       65.76    310.00       43.18            1
 10     92 GMPE-LS  ManEst      3       8          D2B       66.42    235.00       43.84            1
 10     93 GMPE-LS  ManEst      3       8          D2A       57.50    220.00       34.92            1
 10     94 GMPE-LS  ManEst      3       8          D1B       66.66    305.00       44.08            1
 10     95 GMPE-LS  ManEst      3       9          D1A       62.54    215.00       39.96            1
 10     96 GMPE-LS  ManEst      3       9          D1B       62.96    210.00       40.38            1
 10     97 GMPE-LS  ManEst      4       9          D2B       64.41    215.00       41.82            1
 10     98 GMPE-LS  ManEst      4       9          D2B       57.39    475.00       34.80            1
 10     99 GMPE-LS  ManEst      4       9          D1B       66.58    195.00       43.99            1
 10    100 GMPE-LS  ManEst      4       9          D2B       65.53    230.00       42.95            1
 10    101 GMPE-LS  ManEst      4       9          D2A       63.83    255.00       41.25            1
 10    102 GMPE-LS  ManEst      4       9          D2A       62.44    270.00       39.85            1
 10    103 GMPE-LS  ManEst      4       9          D1B       65.18    225.00       42.60            1
 10    104 GMPE-LS  ManEst      4       9          D1B       62.50    220.00       39.92            1
