Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 26    106 MGPE-SL  ManEst      4      14          D1B       59.22       1255.36    235.00       36.29            1
 26    107 MGPE-SL  ManEst      4      15          D1B       59.65       1227.36    225.00       36.72            1
 26    108 MGPE-SL  ManEst      4      15          D1B       56.88       1430.23    305.00       33.95            1
 26    109 MGPE-SL  ManEst      4      15          D1A       56.90       1625.01    265.00       33.97            1
 26    110 MGPE-SL  ManEst      4      16          D1B       61.96       1625.04    270.00       39.03            1
 26    111 MGPE-SL  ManEst      4      16          D1A       59.75       1297.33    245.00       36.82            1
 26    112 MGPE-SL  ManEst      4      16          D1A       60.80       1478.02    320.00       37.87            1
 26    113 MGPE-SL  ManEst      4      16          D1B       54.70       1484.11    250.00       31.77            1
 26    114 MGPE-SL  ManEst      4      16          D1A       59.83       1511.21    250.00       36.90            1
 26    115 MGPE-SL  ManEst      4      16          D1B       57.63       1425.21    265.00       34.70            1
 26    116 MGPE-SL  ManEst      4      16          D2A       55.27       1400.33    245.00       32.34            1
 26    117 MGPE-SL  ManEst      4      16          D2B       59.62       1272.41    230.00       36.70            1
 26    118 MGPE-SL  ManEst      4      16          D1A       56.00       1365.25    225.00       33.07            1
 26    119 MGPE-SL  ManEst      4      19          D2B       62.37       1211.42    275.00       39.44            1
 26    120 MGPE-SL  ManEst      4      19          D2B       58.97       1210.29    230.00       36.04            1
 26    121 MGPE-SL  ManEst      4      21          D2B       58.50       1346.34    255.00       35.57            1
 26    122 MGPE-SL  ManEst      4      21          D2A       59.36       1247.16    230.00       36.43            1
 26    123 MGPE-SL  ManEst      4      21          D2A       59.91       1453.09    310.00       36.98            1
 26    124 MGPE-SL  ManEst      4      21          D2A       59.09       1409.21    385.00       36.17            1
 26    125 MGPE-SL  ManEst      4      21          D1A       55.47       1217.12    235.00       32.54            1
 26    126 MGPE-SL  ManEst      4      21          D2B       57.35       1162.37    240.00       34.42            1
 26    127 MGPE-SL  ManEst      4      21          D1A       59.85       1218.45    270.00       36.93            1
 26    128 MGPE-SL  ManEst      4      21          D2B       60.41       1291.13    415.00       37.48            1
 27      1 GPME-SL  ManEst      1       0          D2A       58.90       1119.96    270.00       40.95            1
 27      2 GPME-SL  ManEst      1       0          D2A       61.13        984.15    350.00       43.18            1
 27      3 GPME-SL  ManEst      1       0          D1B       57.02       1450.58    475.00       39.07            1
 27      4 GPME-SL  ManEst      1       0          D2B       51.90        987.24    325.00       33.95            1
 27      5 GPME-SL  ManEst      1       0          D2A       55.22       1089.09    375.00       37.27            1
 27      6 GPME-SL  ManEst      1       0          D1B       50.75       1169.85    415.00       32.80            1
 27      7 GPME-SL  ManEst      1       0          D2A       54.73       1145.81    255.00       36.78            1
 27      8 GPME-SL  ManEst      1       0          D2B       54.71       1263.82    415.00       36.76            1
 27      9 GPME-SL  ManEst      1       0          D2A       46.21       1217.89    305.00       28.26            1
 27     10 GPME-SL  ManEst      1       0          D1A       53.12       1004.08    240.00       35.17            1
 27     11 GPME-SL  ManEst      1       0          D1A       50.05       1105.83    395.00       32.10            1
 27     12 GPME-SL  ManEst      1       0          D1B       53.03       1171.76    305.00       35.08            1
 27     13 GPME-SL  ManEst      1       0          D1B       55.88       1171.94    330.00       37.93            1
 27     14 GPME-SL  ManEst      1       0          D2B       51.68       1237.90    370.00       33.73            1
 27     15 GPME-SL  ManEst      1       0          D2A       54.06       1219.58    335.00       36.11            1
 27     16 GPME-SL  ManEst      1       0          D1B       54.81       1236.88    265.00       36.86            1
 27     17 GPME-SL  ManEst      1       0          D1A       62.92       1310.77    485.00       44.97            1
 27     18 GPME-SL  ManEst      1       0          D2B       55.35       1062.00    245.00       37.40            1
 27     19 GPME-SL  ManEst      1       0          D2B       63.09       1269.89    315.00       45.14            1
 27     20 GPME-SL  ManEst      1       0          D1A       60.33       1401.73    705.00       42.38            1
 27     21 GPME-SL  ManEst      1       0          D2B       61.57       1278.84    320.00       43.62            1
 27     22 GPME-SL  ManEst      1       1          D1A       58.58       1089.89    275.00       40.63            1
 27     23 GPME-SL  ManEst      1       1          D2A       66.29       1161.15    285.00       48.34            1
 27     24 GPME-SL  ManEst      1       1          D1B       54.25       1204.94    350.00       36.30            1
 27     25 GPME-SL  ManEst      1       1          D1B       57.99       1220.75    390.00       40.04            1
 27     26 GPME-SL  ManEst      1       1          D1B       54.63       1264.80    485.00       36.68            1
 27     27 GPME-SL  ManEst      1       1          D2B       53.89       1120.07    325.00       35.94            1
 27     28 GPME-SL  ManEst      1       1          D1A       53.69       1261.84    370.00       35.74            1
 27     29 GPME-SL  ManEst      1       1          D2B       58.57       1165.84    245.00       40.62            1
 27     30 GPME-SL  ManEst      1       1          D1A       55.67       1126.91    295.00       37.72            1
 27     31 GPME-SL  ManEst      1       1          D2A       60.68       1187.87    295.00       42.73            1
 27     32 GPME-SL  ManEst      1       1          D1A       65.00       1167.77    435.00       47.05            1
 27     33 GPME-SL  ManEst      2       2          D1B       54.16       1256.77    370.00       36.01            1
 27     34 GPME-SL  ManEst      2       3          D1A       59.87       1007.97    315.00       41.72            1
 27     35 GPME-SL  ManEst      2       4          D2B       69.02        999.17    270.00       50.87            1
 27     36 GPME-SL  ManEst      2       4          D2B       50.12       1294.55    275.00       31.97            1
 27     37 GPME-SL  ManEst      2       4          D2B       54.74       1174.96    300.00       36.59            1
 27     38 GPME-SL  ManEst      2       4          D1A       59.16       1314.45    470.00       41.01            1
 27     39 GPME-SL  ManEst      2       4          D2A       58.58       1292.83    300.00       40.43            1
 27     40 GPME-SL  ManEst      2       4          D1A       54.06       1136.75    310.00       35.90            1
 27     41 GPME-SL  ManEst      2       6          D2B       60.29       1188.90    375.00       42.14            1
 27     42 GPME-SL  ManEst      2       6          D2B       59.65       1033.09    330.00       41.50            1
 27     43 GPME-SL  ManEst      2       6          D2B       55.56       1184.82    365.00       37.41            1
 27     44 GPME-SL  ManEst      2       6          D1B       57.98       1368.82    615.00       39.83            1
 27     45 GPME-SL  ManEst      2       6          D2A       69.73       1109.97    315.00       51.58            1
 27     46 GPME-SL  ManEst      2       6          D1A       53.07       1034.10    305.00       34.92            1
 27     47 GPME-SL  ManEst      2       6          D1A       58.50       1180.00    420.00       40.35            1
 27     48 GPME-SL  ManEst      2       6          D1B       65.24       1063.00    295.00       47.09            1
 27     49 GPME-SL  ManEst      2       6          D1A       54.95       1294.72    540.00       36.80            1
 27     50 GPME-SL  ManEst      2       6          D2B       64.52       1066.96    320.00       46.37            1
