Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT  G12MaxAp FGApApproved
 28      1 GMPE-SL   Grasp      1       0          D1A    75.09    290.00     52.67            1
 28      2 GMPE-SL   Grasp      1       1          D2A    78.78    330.00     56.36            1
 28      3 GMPE-SL   Grasp      1       2          D1B    74.55    280.00     52.13            1
 28      4 GMPE-SL   Grasp      1       3          D2B    75.98    350.00     53.56            1
 28      5 GMPE-SL   Grasp      1       4          D2B    79.62    380.00     57.20            1
 28      6 GMPE-SL   Grasp      1       4          D1B    76.12    310.00     53.70            1
 28      7 GMPE-SL   Grasp      1       6          D2A    75.73    270.00     53.31            1
 28      8 GMPE-SL   Grasp      1       7          D1B    73.08    280.00     50.66            1
 28      9 GMPE-SL   Grasp      1       8          D1A    84.37    245.00     61.95            1
 28     10 GMPE-SL   Grasp      1       8          D1B    83.78    345.00     61.36            1
 28     11 GMPE-SL   Grasp      1       8          D1B    76.36    365.00     53.94            1
 28     12 GMPE-SL   Grasp      1       8          D2B    80.78    415.00     58.36            1
 28     13 GMPE-SL   Grasp      1       8          D1B    75.51    395.00     53.09            1
 28     14 GMPE-SL   Grasp      1       8          D1A    72.39    305.00     49.97            1
 28     15 GMPE-SL   Grasp      1       8          D1A    81.73    385.00     59.31            1
 28     16 GMPE-SL   Grasp      1       8          D1A    78.64    355.00     56.22            1
 28     17 GMPE-SL   Grasp      1       8          D2B    82.84    305.00     60.42            1
 28     18 GMPE-SL   Grasp      1       8          D2A    77.01    295.00     54.59            1
 28     19 GMPE-SL   Grasp      1       8          D2A    75.47    385.00     53.05            1
 28     20 GMPE-SL   Grasp      1       8          D2A    89.89    280.00     67.47            1
 28     21 GMPE-SL   Grasp      1       8          D1B    79.13    355.00     56.71            1
 28     22 GMPE-SL   Grasp      1       9          D1A    80.11    335.00     57.69            1
 28     23 GMPE-SL   Grasp      1       9          D1B    80.35    290.00     57.93            1
 28     24 GMPE-SL   Grasp      1       9          D2B    81.43    295.00     59.01            1
 28     25 GMPE-SL   Grasp      1       9          D2A    82.06    260.00     59.64            1
 28     26 GMPE-SL   Grasp      1       9          D2B    76.48    330.00     54.06            1
 28     27 GMPE-SL   Grasp      1       9          D2A    76.74    275.00     54.32            1
 28     28 GMPE-SL   Grasp      1       9          D1A    71.04    310.00     48.62            1
 28     29 GMPE-SL   Grasp      1       9          D1A    76.24    370.00     53.82            1
 28     30 GMPE-SL   Grasp      1       9          D2B    78.32    445.00     55.90            1
 28     31 GMPE-SL   Grasp      1       9          D2B    79.52    340.00     57.10            1
 28     32 GMPE-SL   Grasp      1       9          D2A    76.64    400.00     54.22            1
 28     33 GMPE-SL   Grasp      2      10          D2A    78.48    325.00     59.03            1
 28     34 GMPE-SL   Grasp      2      10          D1A    76.20    345.00     56.75            1
 28     35 GMPE-SL   Grasp      2      10          D2A    75.93    285.00     56.48            1
 28     36 GMPE-SL   Grasp      2      10          D2B    71.89    330.00     52.44            1
 28     37 GMPE-SL   Grasp      2      10          D2A    69.56    715.00     50.11            1
 28     38 GMPE-SL   Grasp      2      10          D2A    73.78    370.00     54.33            1
 28     39 GMPE-SL   Grasp      2      10          D1B    72.95    390.00     53.50            1
 28     40 GMPE-SL   Grasp      2      10          D2B    80.53    265.00     61.08            1
 28     41 GMPE-SL   Grasp      2      10          D2B    74.01    305.00     54.56            1
 28     42 GMPE-SL   Grasp      2      10          D1B    77.29    340.00     57.84            1
 28     43 GMPE-SL   Grasp      2      11          D1B    75.01    465.00     55.55            1
 28     44 GMPE-SL   Grasp      2      16          D2B    68.26    320.00     48.81            1
 28     45 GMPE-SL   Grasp      2      16          D2A    73.59    340.00     54.14            1
 28     46 GMPE-SL   Grasp      2      16          D1B    70.64    265.00     51.19            1
 28     47 GMPE-SL   Grasp      2      16          D2B    66.74    385.00     47.29            1
 28     48 GMPE-SL   Grasp      2      16          D2A    74.83    275.00     55.38            1
 28     49 GMPE-SL   Grasp      2      16          D1B    70.52    250.00     51.07            1
 28     50 GMPE-SL   Grasp      2      16          D2B    73.79    430.00     54.34            1
 28     51 GMPE-SL   Grasp      2      16          D1B    71.62    390.00     52.17            1
 28     52 GMPE-SL   Grasp      2      16          D2B    69.27    275.00     49.82            1
 28     53 GMPE-SL   Grasp      2      16          D1A    68.26    335.00     48.81            1
 28     54 GMPE-SL   Grasp      2      16          D1A    70.98    530.00     51.53            1
 28     55 GMPE-SL   Grasp      2      16          D1B    66.50    375.00     47.05            1
 28     56 GMPE-SL   Grasp      2      16          D1A    75.79    360.00     56.34            1
 28     57 GMPE-SL   Grasp      2      16          D1A    69.03    310.00     49.58            1
 28     58 GMPE-SL   Grasp      2      16          D2B    75.73    240.00     56.28            1
 28     59 GMPE-SL   Grasp      2      16          D2A    72.83    350.00     53.38            1
 28     60 GMPE-SL   Grasp      2      16          D1A    71.42    305.00     51.97            1
 28     61 GMPE-SL   Grasp      2      16          D1A    74.14    295.00     54.69            1
 28     62 GMPE-SL   Grasp      2      16          D1A    72.27    270.00     52.82            1
 28     63 GMPE-SL   Grasp      2      16          D2A    75.13    490.00     55.68            1
 28     64 GMPE-SL   Grasp      2      16          D1B    70.99    320.00     51.54            1
 28     65 GMPE-SL   Grasp      3      16          D1B    77.70    300.00     57.07            1
 28     66 GMPE-SL   Grasp      3      16          D1A    70.50    310.00     49.87            1
 28     67 GMPE-SL   Grasp      3      16          D2B    71.75    385.00     51.11            1
 28     68 GMPE-SL   Grasp      3      16          D1B    72.45    240.00     51.81            1
 28     69 GMPE-SL   Grasp      3      16          D1B    76.25    275.00     55.61            1
 28     70 GMPE-SL   Grasp      3      16          D2B    68.86    310.00     48.23            1
 28     71 GMPE-SL   Grasp      3      16          D2B    71.85    275.00     51.21            1
 28     72 GMPE-SL   Grasp      3      16          D1A    71.87    330.00     51.24            1
 28     73 GMPE-SL   Grasp      3      16          D2A    69.35    310.00     48.71            1
 28     74 GMPE-SL   Grasp      3      16          D1B    71.74    370.00     51.10            1
 28     75 GMPE-SL   Grasp      3      16          D2B    74.72    375.00     54.08            1
 28     76 GMPE-SL   Grasp      3      16          D1A    70.74    390.00     50.10            1
 28     77 GMPE-SL   Grasp      3      16          D1A    70.44    370.00     49.80            1
 28     78 GMPE-SL   Grasp      3      16          D1A    78.21    395.00     57.57            1
 28     79 GMPE-SL   Grasp      3      16          D2A    73.25    285.00     52.62            1
 28     80 GMPE-SL   Grasp      3      16          D1A    66.74    245.00     46.11            1
 28     81 GMPE-SL   Grasp      3      16          D2B    71.55    290.00     50.92            1
 28     82 GMPE-SL   Grasp      3      16          D1B    69.61    485.00     48.98            1
 28     83 GMPE-SL   Grasp      3      16          D2A    71.26    345.00     50.63            1
 28     84 GMPE-SL   Grasp      3      16          D2A    64.26    270.00     43.63            1
 28     85 GMPE-SL   Grasp      3      16          D2B    64.94    255.00     44.30            1
 28     86 GMPE-SL   Grasp      3      16          D2A    70.82    340.00     50.19            1
 28     87 GMPE-SL   Grasp      3      16          D2A    73.99    215.00     53.35            1
 28     88 GMPE-SL   Grasp      3      16          D1B    71.42    415.00     50.78            1
 28     89 GMPE-SL   Grasp      3      16          D2B    72.68    465.00     52.04            1
 28     90 GMPE-SL   Grasp      3      16          D1A    79.72    450.00     59.09            1
 28     91 GMPE-SL   Grasp      3      16          D2B    72.06    415.00     51.43            1
 28     92 GMPE-SL   Grasp      3      16          D2A    74.94    335.00     54.31            1
 28     93 GMPE-SL   Grasp      3      16          D1B    73.63    270.00     53.00            1
 28     94 GMPE-SL   Grasp      3      16          D2A    74.55    360.00     53.92            1
 28     95 GMPE-SL   Grasp      3      16          D1B    75.09    400.00     54.45            1
 28     96 GMPE-SL   Grasp      3      16          D1A    71.38    335.00     50.74            1
 28     97 GMPE-SL   Grasp      4      17          D1A    67.84    335.00     47.15            1
 28     98 GMPE-SL   Grasp      4      17          D2B    65.96    305.00     45.27            1
 28     99 GMPE-SL   Grasp      4      17          D1A    66.28    285.00     45.59            1
 28    100 GMPE-SL   Grasp      4      17          D1B    72.28    295.00     51.59            1
 28    101 GMPE-SL   Grasp      4      17          D1B    69.01    330.00     48.33            1
 28    102 GMPE-SL   Grasp      4      17          D1A    71.02    385.00     50.34            1
 28    103 GMPE-SL   Grasp      4      17          D1B    65.26    315.00     44.57            1
 28    104 GMPE-SL   Grasp      4      17          D2A    71.96    295.00     51.27            1
 28    105 GMPE-SL   Grasp      4      17          D2A    66.32    385.00     45.63            1
 28    106 GMPE-SL   Grasp      4      17          D2B    70.78    360.00     50.09            1
 28    107 GMPE-SL   Grasp      4      17          D2B    65.26    465.00     44.58            1
 28    108 GMPE-SL   Grasp      4      17          D1A    67.77    355.00     47.08            1
 28    109 GMPE-SL   Grasp      4      17          D1B    69.80    390.00     49.11            1
 28    110 GMPE-SL   Grasp      4      17          D2A    72.86    385.00     52.18            1
 28    111 GMPE-SL   Grasp      4      18          D2B    71.52    270.00     50.83            1
 28    112 GMPE-SL   Grasp      4      18          D1A    72.75    300.00     52.06            1
 28    113 GMPE-SL   Grasp      4      18          D2B    73.39    330.00     52.70            1
